id,prefectureCode,municipalityCode,name,nameKana,municipalityType,entityType,parentMunicipality,lifecycleStatus,officialUrl,sourceUrl
jp-01642,01,016420,広尾町,ひろおちょう,town,municipality,,current,https://www.town.hiroo.lg.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01643,01,016438,幕別町,まくべつちょう,town,municipality,,current,https://www.town.makubetsu.lg.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01644,01,016446,池田町,いけだちょう,town,municipality,,current,https://www.town.hokkaido-ikeda.lg.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01645,01,016454,豊頃町,とよころちょう,town,municipality,,current,https://www.toyokoro.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01646,01,016462,本別町,ほんべつちょう,town,municipality,,current,https://www.town.honbetsu.hokkaido.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01647,01,016470,足寄町,あしょろちょう,town,municipality,,current,https://www.town.ashoro.hokkaido.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01648,01,016489,陸別町,りくべつちょう,town,municipality,,current,https://www.rikubetsu.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01649,01,016497,浦幌町,うらほろちょう,town,municipality,,current,https://www.urahoro.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01661,01,016616,釧路町,くしろちょう,town,municipality,,current,https://www.town.kushiro.lg.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01662,01,016624,厚岸町,あっけしちょう,town,municipality,,current,https://www.akkeshi-town.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01663,01,016632,浜中町,はまなかちょう,town,municipality,,current,https://www.townhamanaka.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01664,01,016640,標茶町,しべちゃちょう,town,municipality,,current,https://www.town.shibecha.hokkaido.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01665,01,016659,弟子屈町,てしかがちょう,town,municipality,,current,https://www.town.teshikaga.hokkaido.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01667,01,016675,鶴居村,つるいむら,village,municipality,,current,https://www.vill.tsurui.lg.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01668,01,016683,白糠町,しらぬかちょう,town,municipality,,current,https://www.town.shiranuka.lg.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01691,01,016918,別海町,べつかいちょう,town,municipality,,current,https://betsukai.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01692,01,016926,中標津町,なかしべつちょう,town,municipality,,current,https://www.nakashibetsu.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01693,01,016934,標津町,しべつちょう,town,municipality,,current,https://www.shibetsutown.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01694,01,016942,羅臼町,らうすちょう,town,municipality,,current,https://www.rausu-town.jp/,https://www.pref.hokkaido.lg.jp/link/shichoson/index.html
jp-01695,01,016950,色丹村,しこたんむら,village,special_territory,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=10
jp-01696,01,016969,泊村,とまりむら,village,special_territory,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=10
jp-01697,01,016977,留夜別村,るよべつむら,village,special_territory,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=10
jp-01698,01,016985,留別村,るべつむら,village,special_territory,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=10
jp-01699,01,016993,紗那村,しゃなむら,village,special_territory,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=10
jp-01700,01,017000,蘂取村,しべとろむら,village,special_territory,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=10
jp-02201,02,022012,青森市,あおもりし,city,municipality,,current,https://www.city.aomori.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02202,02,022020,弘前市,ひろさきし,city,municipality,,current,https://www.city.hirosaki.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02203,02,022039,八戸市,はちのへし,city,municipality,,current,https://www.city.hachinohe.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02204,02,022047,黒石市,くろいしし,city,municipality,,current,https://www.city.kuroishi.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02205,02,022055,五所川原市,ごしょがわらし,city,municipality,,current,https://www.city.goshogawara.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02206,02,022063,十和田市,とわだし,city,municipality,,current,https://www.city.towada.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02207,02,022071,三沢市,みさわし,city,municipality,,current,https://www.city.misawa.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02208,02,022080,むつ市,むつし,city,municipality,,current,https://www.city.mutsu.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02209,02,022098,つがる市,つがるし,city,municipality,,current,https://www.city.tsugaru.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02210,02,022101,平川市,ひらかわし,city,municipality,,current,https://www.city.hirakawa.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02301,02,023019,平内町,ひらないまち,town,municipality,,current,https://www.town.hiranai.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02303,02,023035,今別町,いまべつまち,town,municipality,,current,https://www.town.imabetsu.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02304,02,023043,蓬田村,よもぎたむら,village,municipality,,current,https://www.vill.yomogita.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02307,02,023078,外ヶ浜町,そとがはままち,town,municipality,,current,https://www.town.sotogahama.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02321,02,023213,鰺ヶ沢町,あじがさわまち,town,municipality,,current,https://www.town.ajigasawa.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02323,02,023230,深浦町,ふかうらまち,town,municipality,,current,https://www.town.fukaura.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02343,02,023434,西目屋村,にしめやむら,village,municipality,,current,https://www.nishimeya.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02361,02,023612,藤崎町,ふじさきまち,town,municipality,,current,https://www.town.fujisaki.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02362,02,023620,大鰐町,おおわにまち,town,municipality,,current,https://www.town.owani.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02367,02,023671,田舎館村,いなかだてむら,village,municipality,,current,https://www.vill.inakadate.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02381,02,023817,板柳町,いたやなぎまち,town,municipality,,current,https://www.town.itayanagi.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02384,02,023841,鶴田町,つるたまち,town,municipality,,current,https://www.town.tsuruta.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02387,02,023876,中泊町,なかどまりまち,town,municipality,,current,https://www.town.nakadomari.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02401,02,024015,野辺地町,のへじまち,town,municipality,,current,https://www.town.noheji.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02402,02,024023,七戸町,しちのへまち,town,municipality,,current,https://www.town.shichinohe.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02405,02,024058,六戸町,ろくのへまち,town,municipality,,current,https://www.town.rokunohe.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02406,02,024066,横浜町,よこはままち,town,municipality,,current,https://www.town.yokohama.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02408,02,024082,東北町,とうほくまち,town,municipality,,current,https://www.town.tohoku.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02411,02,024112,六ヶ所村,ろっかしょむら,village,municipality,,current,https://www.rokkasho.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02412,02,024120,おいらせ町,おいらせちょう,town,municipality,,current,https://www.town.oirase.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02423,02,024236,大間町,おおままち,town,municipality,,current,https://www.town.ooma.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02424,02,024244,東通村,ひがしどおりむら,village,municipality,,current,https://www.vill.higashidoori.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02425,02,024252,風間浦村,かざまうらむら,village,municipality,,current,https://www.kazamaura.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02426,02,024260,佐井村,さいむら,village,municipality,,current,https://www.vill.sai.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02441,02,024414,三戸町,さんのへまち,town,municipality,,current,https://www.town.sannohe.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02442,02,024422,五戸町,ごのへまち,town,municipality,,current,https://www.town.gonohe.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02443,02,024430,田子町,たっこまち,town,municipality,,current,https://www.town.takko.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02445,02,024457,南部町,なんぶちょう,town,municipality,,current,https://www.town.aomori-nanbu.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02446,02,024465,階上町,はしかみちょう,town,municipality,,current,https://www.town.hashikami.lg.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-02450,02,024503,新郷村,しんごうむら,village,municipality,,current,https://www.vill.shingo.aomori.jp/,https://www.pref.aomori.lg.jp/soshiki/zaimu/shichoson/shichoson.html
jp-03201,03,032018,盛岡市,もりおかし,city,municipality,,current,https://www.city.morioka.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03202,03,032026,宮古市,みやこし,city,municipality,,current,https://www.city.miyako.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03203,03,032034,大船渡市,おおふなとし,city,municipality,,current,https://www.city.ofunato.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03205,03,032050,花巻市,はなまきし,city,municipality,,current,https://www.city.hanamaki.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03206,03,032069,北上市,きたかみし,city,municipality,,current,https://www.city.kitakami.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03207,03,032077,久慈市,くじし,city,municipality,,current,https://www.city.kuji.lg.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03208,03,032085,遠野市,とおのし,city,municipality,,current,https://www.city.tono.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03209,03,032093,一関市,いちのせきし,city,municipality,,current,https://www.city.ichinoseki.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03210,03,032107,陸前高田市,りくぜんたかたし,city,municipality,,current,https://www.city.rikuzentakata.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03211,03,032115,釜石市,かまいしし,city,municipality,,current,https://www.city.kamaishi.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03213,03,032131,二戸市,にのへし,city,municipality,,current,https://www.city.ninohe.lg.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03214,03,032140,八幡平市,はちまんたいし,city,municipality,,current,https://www.city.hachimantai.lg.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03215,03,032158,奥州市,おうしゅうし,city,municipality,,current,https://www.city.oshu.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03216,03,032166,滝沢市,たきざわし,city,municipality,,current,https://www.city.takizawa.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03301,03,033014,雫石町,しずくいしちょう,town,municipality,,current,https://www.town.shizukuishi.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03302,03,033022,葛巻町,くずまきまち,town,municipality,,current,https://www.town.kuzumaki.lg.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03303,03,033030,岩手町,いわてまち,town,municipality,,current,https://town.iwate.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03321,03,033219,紫波町,しわちょう,town,municipality,,current,https://www.town.shiwa.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03322,03,033227,矢巾町,やはばちょう,town,municipality,,current,https://www.town.yahaba.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03366,03,033669,西和賀町,にしわがまち,town,municipality,,current,https://www.town.nishiwaga.lg.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03381,03,033812,金ケ崎町,かねがさきちょう,town,municipality,,current,https://www.town.kanegasaki.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03402,03,034029,平泉町,ひらいずみちょう,town,municipality,,current,https://www.town.hiraizumi.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03441,03,034410,住田町,すみたちょう,town,municipality,,current,https://www.town.sumita.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03461,03,034614,大槌町,おおつちちょう,town,municipality,,current,https://www.town.otsuchi.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03482,03,034827,山田町,やまだまち,town,municipality,,current,https://www.town.yamada.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03483,03,034835,岩泉町,いわいずみちょう,town,municipality,,current,https://www.town.iwaizumi.lg.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03484,03,034843,田野畑村,たのはたむら,village,municipality,,current,https://www.vill.tanohata.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
jp-03485,03,034851,普代村,ふだいむら,village,municipality,,current,https://www.vill.fudai.iwate.jp/,https://www.pref.iwate.jp/kensei/toukei/toukei/1012206.html
